Datum,Stunde,Zaehlstelle,Anzahl,Wochentag,Monat,Ist_Wochenende
2024-03-09,4,Jannowitzbruecke_Nord,8,Samstag,3,Ja
2024-03-09,5,Jannowitzbruecke_Nord,7,Samstag,3,Ja
2024-03-09,6,Jannowitzbruecke_Nord,11,Samstag,3,Ja
2024-03-09,7,Jannowitzbruecke_Nord,18,Samstag,3,Ja
2024-03-09,8,Jannowitzbruecke_Nord,30,Samstag,3,Ja
2024-03-09,9,Jannowitzbruecke_Nord,69,Samstag,3,Ja
2024-03-09,10,Jannowitzbruecke_Nord,122,Samstag,3,Ja
2024-03-09,11,Jannowitzbruecke_Nord,119,Samstag,3,Ja
2024-03-09,12,Jannowitzbruecke_Nord,151,Samstag,3,Ja
2024-03-09,13,Jannowitzbruecke_Nord,156,Samstag,3,Ja
2024-03-09,14,Jannowitzbruecke_Nord,155,Samstag,3,Ja
2024-03-09,15,Jannowitzbruecke_Nord,164,Samstag,3,Ja
2024-03-09,16,Jannowitzbruecke_Nord,152,Samstag,3,Ja
2024-03-09,17,Jannowitzbruecke_Nord,149,Samstag,3,Ja
2024-03-09,18,Jannowitzbruecke_Nord,145,Samstag,3,Ja
2024-03-09,19,Jannowitzbruecke_Nord,125,Samstag,3,Ja
2024-03-09,20,Jannowitzbruecke_Nord,94,Samstag,3,Ja
2024-03-09,21,Jannowitzbruecke_Nord,70,Samstag,3,Ja
2024-03-09,22,Jannowitzbruecke_Nord,62,Samstag,3,Ja
2024-03-09,23,Jannowitzbruecke_Nord,58,Samstag,3,Ja
2024-03-10,0,Jannowitzbruecke_Nord,50,Sonntag,3,Ja
2024-03-10,1,Jannowitzbruecke_Nord,30,Sonntag,3,Ja
2024-03-10,2,Jannowitzbruecke_Nord,23,Sonntag,3,Ja
2024-03-10,3,Jannowitzbruecke_Nord,13,Sonntag,3,Ja
2024-03-10,4,Jannowitzbruecke_Nord,13,Sonntag,3,Ja
2024-03-10,5,Jannowitzbruecke_Nord,2,Sonntag,3,Ja
2024-03-10,6,Jannowitzbruecke_Nord,10,Sonntag,3,Ja
2024-03-10,7,Jannowitzbruecke_Nord,17,Sonntag,3,Ja
2024-03-10,8,Jannowitzbruecke_Nord,19,Sonntag,3,Ja
2024-03-10,9,Jannowitzbruecke_Nord,46,Sonntag,3,Ja
2024-03-10,10,Jannowitzbruecke_Nord,67,Sonntag,3,Ja
2024-03-10,11,Jannowitzbruecke_Nord,89,Sonntag,3,Ja
2024-03-10,12,Jannowitzbruecke_Nord,106,Sonntag,3,Ja
2024-03-10,13,Jannowitzbruecke_Nord,124,Sonntag,3,Ja
2024-03-10,14,Jannowitzbruecke_Nord,115,Sonntag,3,Ja
2024-03-10,15,Jannowitzbruecke_Nord,131,Sonntag,3,Ja
2024-03-10,16,Jannowitzbruecke_Nord,150,Sonntag,3,Ja
2024-03-10,17,Jannowitzbruecke_Nord,149,Sonntag,3,Ja
2024-03-10,18,Jannowitzbruecke_Nord,122,Sonntag,3,Ja
2024-03-10,19,Jannowitzbruecke_Nord,98,Sonntag,3,Ja
2024-03-10,20,Jannowitzbruecke_Nord,74,Sonntag,3,Ja
2024-03-10,21,Jannowitzbruecke_Nord,62,Sonntag,3,Ja
2024-03-10,22,Jannowitzbruecke_Nord,52,Sonntag,3,Ja
2024-03-10,23,Jannowitzbruecke_Nord,15,Sonntag,3,Ja
2024-03-11,0,Jannowitzbruecke_Nord,13,Montag,3,Nein
2024-03-11,1,Jannowitzbruecke_Nord,8,Montag,3,Nein
2024-03-11,2,Jannowitzbruecke_Nord,4,Montag,3,Nein
2024-03-11,3,Jannowitzbruecke_Nord,4,Montag,3,Nein
2024-03-11,4,Jannowitzbruecke_Nord,8,Montag,3,Nein
2024-03-11,5,Jannowitzbruecke_Nord,12,Montag,3,Nein
2024-03-11,6,Jannowitzbruecke_Nord,54,Montag,3,Nein
2024-03-11,7,Jannowitzbruecke_Nord,153,Montag,3,Nein
2024-03-11,8,Jannowitzbruecke_Nord,283,Montag,3,Nein
2024-03-11,9,Jannowitzbruecke_Nord,220,Montag,3,Nein
2024-03-11,10,Jannowitzbruecke_Nord,122,Montag,3,Nein
2024-03-11,11,Jannowitzbruecke_Nord,124,Montag,3,Nein
2024-03-11,12,Jannowitzbruecke_Nord,165,Montag,3,Nein
2024-03-11,13,Jannowitzbruecke_Nord,165,Montag,3,Nein
2024-03-11,14,Jannowitzbruecke_Nord,197,Montag,3,Nein
2024-03-11,15,Jannowitzbruecke_Nord,248,Montag,3,Nein
2024-03-11,16,Jannowitzbruecke_Nord,326,Montag,3,Nein
2024-03-11,17,Jannowitzbruecke_Nord,390,Montag,3,Nein
2024-03-11,18,Jannowitzbruecke_Nord,432,Montag,3,Nein
2024-03-11,19,Jannowitzbruecke_Nord,280,Montag,3,Nein
2024-03-11,20,Jannowitzbruecke_Nord,138,Montag,3,Nein
2024-03-11,21,Jannowitzbruecke_Nord,147,Montag,3,Nein
2024-03-11,22,Jannowitzbruecke_Nord,88,Montag,3,Nein
2024-03-11,23,Jannowitzbruecke_Nord,63,Montag,3,Nein
2024-03-12,0,Jannowitzbruecke_Nord,25,Dienstag,3,Nein
2024-03-12,1,Jannowitzbruecke_Nord,10,Dienstag,3,Nein
2024-03-12,2,Jannowitzbruecke_Nord,7,Dienstag,3,Nein
2024-03-12,3,Jannowitzbruecke_Nord,1,Dienstag,3,Nein
2024-03-12,4,Jannowitzbruecke_Nord,11,Dienstag,3,Nein
2024-03-12,5,Jannowitzbruecke_Nord,14,Dienstag,3,Nein
2024-03-12,6,Jannowitzbruecke_Nord,61,Dienstag,3,Nein
2024-03-12,7,Jannowitzbruecke_Nord,175,Dienstag,3,Nein
2024-03-12,8,Jannowitzbruecke_Nord,391,Dienstag,3,Nein
2024-03-12,9,Jannowitzbruecke_Nord,301,Dienstag,3,Nein
2024-03-12,10,Jannowitzbruecke_Nord,182,Dienstag,3,Nein
2024-03-12,11,Jannowitzbruecke_Nord,178,Dienstag,3,Nein
2024-03-12,12,Jannowitzbruecke_Nord,186,Dienstag,3,Nein
2024-03-12,13,Jannowitzbruecke_Nord,205,Dienstag,3,Nein
2024-03-12,14,Jannowitzbruecke_Nord,271,Dienstag,3,Nein
2024-03-12,15,Jannowitzbruecke_Nord,346,Dienstag,3,Nein
2024-03-12,16,Jannowitzbruecke_Nord,418,Dienstag,3,Nein
2024-03-12,17,Jannowitzbruecke_Nord,525,Dienstag,3,Nein
2024-03-12,18,Jannowitzbruecke_Nord,539,Dienstag,3,Nein
2024-03-12,19,Jannowitzbruecke_Nord,289,Dienstag,3,Nein
2024-03-12,20,Jannowitzbruecke_Nord,192,Dienstag,3,Nein
2024-03-12,21,Jannowitzbruecke_Nord,143,Dienstag,3,Nein
2024-03-12,22,Jannowitzbruecke_Nord,130,Dienstag,3,Nein
2024-03-12,23,Jannowitzbruecke_Nord,67,Dienstag,3,Nein
2024-03-13,0,Jannowitzbruecke_Nord,29,Mittwoch,3,Nein
2024-03-13,1,Jannowitzbruecke_Nord,10,Mittwoch,3,Nein
2024-03-13,2,Jannowitzbruecke_Nord,9,Mittwoch,3,Nein
2024-03-13,3,Jannowitzbruecke_Nord,3,Mittwoch,3,Nein
2024-03-13,4,Jannowitzbruecke_Nord,7,Mittwoch,3,Nein
2024-03-13,5,Jannowitzbruecke_Nord,21,Mittwoch,3,Nein
2024-03-13,6,Jannowitzbruecke_Nord,53,Mittwoch,3,Nein
2024-03-13,7,Jannowitzbruecke_Nord,159,Mittwoch,3,Nein
2024-03-13,8,Jannowitzbruecke_Nord,362,Mittwoch,3,Nein
2024-03-13,9,Jannowitzbruecke_Nord,354,Mittwoch,3,Nein
2024-03-13,10,Jannowitzbruecke_Nord,183,Mittwoch,3,Nein
2024-03-13,11,Jannowitzbruecke_Nord,138,Mittwoch,3,Nein
2024-03-13,12,Jannowitzbruecke_Nord,190,Mittwoch,3,Nein
2024-03-13,13,Jannowitzbruecke_Nord,191,Mittwoch,3,Nein
2024-03-13,14,Jannowitzbruecke_Nord,248,Mittwoch,3,Nein
2024-03-13,15,Jannowitzbruecke_Nord,295,Mittwoch,3,Nein
2024-03-13,16,Jannowitzbruecke_Nord,379,Mittwoch,3,Nein
2024-03-13,17,Jannowitzbruecke_Nord,533,Mittwoch,3,Nein
2024-03-13,18,Jannowitzbruecke_Nord,521,Mittwoch,3,Nein
2024-03-13,19,Jannowitzbruecke_Nord,329,Mittwoch,3,Nein
2024-03-13,20,Jannowitzbruecke_Nord,178,Mittwoch,3,Nein
2024-03-13,21,Jannowitzbruecke_Nord,140,Mittwoch,3,Nein
2024-03-13,22,Jannowitzbruecke_Nord,114,Mittwoch,3,Nein
2024-03-13,23,Jannowitzbruecke_Nord,68,Mittwoch,3,Nein
2024-03-14,0,Jannowitzbruecke_Nord,25,Donnerstag,3,Nein
2024-03-14,1,Jannowitzbruecke_Nord,14,Donnerstag,3,Nein
2024-03-14,2,Jannowitzbruecke_Nord,8,Donnerstag,3,Nein
2024-03-14,3,Jannowitzbruecke_Nord,5,Donnerstag,3,Nein
2024-03-14,4,Jannowitzbruecke_Nord,6,Donnerstag,3,Nein
2024-03-14,5,Jannowitzbruecke_Nord,18,Donnerstag,3,Nein
2024-03-14,6,Jannowitzbruecke_Nord,53,Donnerstag,3,Nein
2024-03-14,7,Jannowitzbruecke_Nord,147,Donnerstag,3,Nein
2024-03-14,8,Jannowitzbruecke_Nord,329,Donnerstag,3,Nein
2024-03-14,9,Jannowitzbruecke_Nord,284,Donnerstag,3,Nein
2024-03-14,10,Jannowitzbruecke_Nord,155,Donnerstag,3,Nein
2024-03-14,11,Jannowitzbruecke_Nord,157,Donnerstag,3,Nein
2024-03-14,12,Jannowitzbruecke_Nord,168,Donnerstag,3,Nein
2024-03-14,13,Jannowitzbruecke_Nord,203,Donnerstag,3,Nein
2024-03-14,14,Jannowitzbruecke_Nord,232,Donnerstag,3,Nein
2024-03-14,15,Jannowitzbruecke_Nord,319,Donnerstag,3,Nein
2024-03-14,16,Jannowitzbruecke_Nord,349,Donnerstag,3,Nein
2024-03-14,17,Jannowitzbruecke_Nord,438,Donnerstag,3,Nein
2024-03-14,18,Jannowitzbruecke_Nord,481,Donnerstag,3,Nein
2024-03-14,19,Jannowitzbruecke_Nord,272,Donnerstag,3,Nein
2024-03-14,20,Jannowitzbruecke_Nord,175,Donnerstag,3,Nein
2024-03-14,21,Jannowitzbruecke_Nord,140,Donnerstag,3,Nein
2024-03-14,22,Jannowitzbruecke_Nord,134,Donnerstag,3,Nein
2024-03-14,23,Jannowitzbruecke_Nord,93,Donnerstag,3,Nein
2024-03-15,0,Jannowitzbruecke_Nord,41,Freitag,3,Nein
2024-03-15,1,Jannowitzbruecke_Nord,21,Freitag,3,Nein
2024-03-15,2,Jannowitzbruecke_Nord,13,Freitag,3,Nein
2024-03-15,3,Jannowitzbruecke_Nord,7,Freitag,3,Nein
2024-03-15,4,Jannowitzbruecke_Nord,10,Freitag,3,Nein
2024-03-15,5,Jannowitzbruecke_Nord,16,Freitag,3,Nein
2024-03-15,6,Jannowitzbruecke_Nord,41,Freitag,3,Nein
2024-03-15,7,Jannowitzbruecke_Nord,117,Freitag,3,Nein
2024-03-15,8,Jannowitzbruecke_Nord,270,Freitag,3,Nein
2024-03-15,9,Jannowitzbruecke_Nord,248,Freitag,3,Nein
2024-03-15,10,Jannowitzbruecke_Nord,180,Freitag,3,Nein
2024-03-15,11,Jannowitzbruecke_Nord,153,Freitag,3,Nein
2024-03-15,12,Jannowitzbruecke_Nord,172,Freitag,3,Nein
2024-03-15,13,Jannowitzbruecke_Nord,250,Freitag,3,Nein
2024-03-15,14,Jannowitzbruecke_Nord,316,Freitag,3,Nein
2024-03-15,15,Jannowitzbruecke_Nord,336,Freitag,3,Nein
2024-03-15,16,Jannowitzbruecke_Nord,361,Freitag,3,Nein
2024-03-15,17,Jannowitzbruecke_Nord,333,Freitag,3,Nein
2024-03-15,18,Jannowitzbruecke_Nord,360,Freitag,3,Nein
2024-03-15,19,Jannowitzbruecke_Nord,247,Freitag,3,Nein
2024-03-15,20,Jannowitzbruecke_Nord,164,Freitag,3,Nein
2024-03-15,21,Jannowitzbruecke_Nord,105,Freitag,3,Nein
2024-03-15,22,Jannowitzbruecke_Nord,108,Freitag,3,Nein
2024-03-15,23,Jannowitzbruecke_Nord,101,Freitag,3,Nein
2024-03-16,0,Jannowitzbruecke_Nord,64,Samstag,3,Ja
2024-03-16,1,Jannowitzbruecke_Nord,47,Samstag,3,Ja
2024-03-16,2,Jannowitzbruecke_Nord,30,Samstag,3,Ja
2024-03-16,3,Jannowitzbruecke_Nord,21,Samstag,3,Ja
2024-03-16,4,Jannowitzbruecke_Nord,14,Samstag,3,Ja
2024-03-16,5,Jannowitzbruecke_Nord,12,Samstag,3,Ja
2024-03-16,6,Jannowitzbruecke_Nord,9,Samstag,3,Ja
2024-03-16,7,Jannowitzbruecke_Nord,27,Samstag,3,Ja
2024-03-16,8,Jannowitzbruecke_Nord,63,Samstag,3,Ja
2024-03-16,9,Jannowitzbruecke_Nord,84,Samstag,3,Ja
2024-03-16,10,Jannowitzbruecke_Nord,117,Samstag,3,Ja
2024-03-16,11,Jannowitzbruecke_Nord,115,Samstag,3,Ja
2024-03-16,12,Jannowitzbruecke_Nord,124,Samstag,3,Ja
2024-03-16,13,Jannowitzbruecke_Nord,93,Samstag,3,Ja
2024-03-16,14,Jannowitzbruecke_Nord,141,Samstag,3,Ja
2024-03-16,15,Jannowitzbruecke_Nord,128,Samstag,3,Ja
2024-03-16,16,Jannowitzbruecke_Nord,147,Samstag,3,Ja
2024-03-16,17,Jannowitzbruecke_Nord,156,Samstag,3,Ja
2024-03-16,18,Jannowitzbruecke_Nord,173,Samstag,3,Ja
2024-03-16,19,Jannowitzbruecke_Nord,134,Samstag,3,Ja
2024-03-16,20,Jannowitzbruecke_Nord,86,Samstag,3,Ja
2024-03-16,21,Jannowitzbruecke_Nord,88,Samstag,3,Ja
2024-03-16,22,Jannowitzbruecke_Nord,82,Samstag,3,Ja
2024-03-16,23,Jannowitzbruecke_Nord,54,Samstag,3,Ja
2024-03-17,0,Jannowitzbruecke_Nord,60,Sonntag,3,Ja
2024-03-17,1,Jannowitzbruecke_Nord,22,Sonntag,3,Ja
2024-03-17,2,Jannowitzbruecke_Nord,22,Sonntag,3,Ja
2024-03-17,3,Jannowitzbruecke_Nord,20,Sonntag,3,Ja
2024-03-17,4,Jannowitzbruecke_Nord,10,Sonntag,3,Ja
2024-03-17,5,Jannowitzbruecke_Nord,12,Sonntag,3,Ja
2024-03-17,6,Jannowitzbruecke_Nord,10,Sonntag,3,Ja
2024-03-17,7,Jannowitzbruecke_Nord,19,Sonntag,3,Ja
2024-03-17,8,Jannowitzbruecke_Nord,33,Sonntag,3,Ja
2024-03-17,9,Jannowitzbruecke_Nord,61,Sonntag,3,Ja
2024-03-17,10,Jannowitzbruecke_Nord,88,Sonntag,3,Ja
2024-03-17,11,Jannowitzbruecke_Nord,104,Sonntag,3,Ja
2024-03-17,12,Jannowitzbruecke_Nord,117,Sonntag,3,Ja
2024-03-17,13,Jannowitzbruecke_Nord,111,Sonntag,3,Ja
2024-03-17,14,Jannowitzbruecke_Nord,130,Sonntag,3,Ja
2024-03-17,15,Jannowitzbruecke_Nord,145,Sonntag,3,Ja
2024-03-17,16,Jannowitzbruecke_Nord,154,Sonntag,3,Ja
2024-03-17,17,Jannowitzbruecke_Nord,165,Sonntag,3,Ja
2024-03-17,18,Jannowitzbruecke_Nord,144,Sonntag,3,Ja
2024-03-17,19,Jannowitzbruecke_Nord,121,Sonntag,3,Ja
2024-03-17,20,Jannowitzbruecke_Nord,75,Sonntag,3,Ja
2024-03-17,21,Jannowitzbruecke_Nord,72,Sonntag,3,Ja
2024-03-17,22,Jannowitzbruecke_Nord,54,Sonntag,3,Ja
2024-03-17,23,Jannowitzbruecke_Nord,18,Sonntag,3,Ja
2024-03-18,0,Jannowitzbruecke_Nord,6,Montag,3,Nein
2024-03-18,1,Jannowitzbruecke_Nord,5,Montag,3,Nein
2024-03-18,2,Jannowitzbruecke_Nord,1,Montag,3,Nein
2024-03-18,3,Jannowitzbruecke_Nord,5,Montag,3,Nein
2024-03-18,4,Jannowitzbruecke_Nord,6,Montag,3,Nein
2024-03-18,5,Jannowitzbruecke_Nord,15,Montag,3,Nein
2024-03-18,6,Jannowitzbruecke_Nord,43,Montag,3,Nein
2024-03-18,7,Jannowitzbruecke_Nord,145,Montag,3,Nein
2024-03-18,8,Jannowitzbruecke_Nord,273,Montag,3,Nein
2024-03-18,9,Jannowitzbruecke_Nord,259,Montag,3,Nein
2024-03-18,10,Jannowitzbruecke_Nord,153,Montag,3,Nein
2024-03-18,11,Jannowitzbruecke_Nord,128,Montag,3,Nein
2024-03-18,12,Jannowitzbruecke_Nord,170,Montag,3,Nein
2024-03-18,13,Jannowitzbruecke_Nord,176,Montag,3,Nein
2024-03-18,14,Jannowitzbruecke_Nord,207,Montag,3,Nein
2024-03-18,15,Jannowitzbruecke_Nord,272,Montag,3,Nein
2024-03-18,16,Jannowitzbruecke_Nord,347,Montag,3,Nein
2024-03-18,17,Jannowitzbruecke_Nord,393,Montag,3,Nein
2024-03-18,18,Jannowitzbruecke_Nord,411,Montag,3,Nein
2024-03-18,19,Jannowitzbruecke_Nord,249,Montag,3,Nein
2024-03-18,20,Jannowitzbruecke_Nord,116,Montag,3,Nein
2024-03-18,21,Jannowitzbruecke_Nord,127,Montag,3,Nein
2024-03-18,22,Jannowitzbruecke_Nord,76,Montag,3,Nein
2024-03-18,23,Jannowitzbruecke_Nord,31,Montag,3,Nein
2024-03-19,0,Jannowitzbruecke_Nord,18,Dienstag,3,Nein
2024-03-19,1,Jannowitzbruecke_Nord,5,Dienstag,3,Nein
2024-03-19,2,Jannowitzbruecke_Nord,6,Dienstag,3,Nein
2024-03-19,3,Jannowitzbruecke_Nord,2,Dienstag,3,Nein
2024-03-19,4,Jannowitzbruecke_Nord,7,Dienstag,3,Nein
2024-03-19,5,Jannowitzbruecke_Nord,12,Dienstag,3,Nein
2024-03-19,6,Jannowitzbruecke_Nord,32,Dienstag,3,Nein
2024-03-19,7,Jannowitzbruecke_Nord,157,Dienstag,3,Nein
2024-03-19,8,Jannowitzbruecke_Nord,359,Dienstag,3,Nein
2024-03-19,9,Jannowitzbruecke_Nord,304,Dienstag,3,Nein
2024-03-19,10,Jannowitzbruecke_Nord,183,Dienstag,3,Nein
2024-03-19,11,Jannowitzbruecke_Nord,161,Dienstag,3,Nein
2024-03-19,12,Jannowitzbruecke_Nord,189,Dienstag,3,Nein
2024-03-19,13,Jannowitzbruecke_Nord,191,Dienstag,3,Nein
2024-03-19,14,Jannowitzbruecke_Nord,228,Dienstag,3,Nein
2024-03-19,15,Jannowitzbruecke_Nord,328,Dienstag,3,Nein
2024-03-19,16,Jannowitzbruecke_Nord,353,Dienstag,3,Nein
2024-03-19,17,Jannowitzbruecke_Nord,438,Dienstag,3,Nein
2024-03-19,18,Jannowitzbruecke_Nord,458,Dienstag,3,Nein
2024-03-19,19,Jannowitzbruecke_Nord,276,Dienstag,3,Nein
2024-03-19,20,Jannowitzbruecke_Nord,171,Dienstag,3,Nein
2024-03-19,21,Jannowitzbruecke_Nord,145,Dienstag,3,Nein
2024-03-19,22,Jannowitzbruecke_Nord,108,Dienstag,3,Nein
2024-03-19,23,Jannowitzbruecke_Nord,56,Dienstag,3,Nein
2024-03-20,0,Jannowitzbruecke_Nord,28,Mittwoch,3,Nein
2024-03-20,1,Jannowitzbruecke_Nord,11,Mittwoch,3,Nein
2024-03-20,2,Jannowitzbruecke_Nord,8,Mittwoch,3,Nein
2024-03-20,3,Jannowitzbruecke_Nord,4,Mittwoch,3,Nein
2024-03-20,4,Jannowitzbruecke_Nord,9,Mittwoch,3,Nein
2024-03-20,5,Jannowitzbruecke_Nord,12,Mittwoch,3,Nein
2024-03-20,6,Jannowitzbruecke_Nord,45,Mittwoch,3,Nein
2024-03-20,7,Jannowitzbruecke_Nord,135,Mittwoch,3,Nein
2024-03-20,8,Jannowitzbruecke_Nord,363,Mittwoch,3,Nein
2024-03-20,9,Jannowitzbruecke_Nord,305,Mittwoch,3,Nein
2024-03-20,10,Jannowitzbruecke_Nord,154,Mittwoch,3,Nein
2024-03-20,11,Jannowitzbruecke_Nord,150,Mittwoch,3,Nein
2024-03-20,12,Jannowitzbruecke_Nord,210,Mittwoch,3,Nein
2024-03-20,13,Jannowitzbruecke_Nord,209,Mittwoch,3,Nein
2024-03-20,14,Jannowitzbruecke_Nord,265,Mittwoch,3,Nein
2024-03-20,15,Jannowitzbruecke_Nord,339,Mittwoch,3,Nein
2024-03-20,16,Jannowitzbruecke_Nord,390,Mittwoch,3,Nein
2024-03-20,17,Jannowitzbruecke_Nord,471,Mittwoch,3,Nein
2024-03-20,18,Jannowitzbruecke_Nord,515,Mittwoch,3,Nein
2024-03-20,19,Jannowitzbruecke_Nord,298,Mittwoch,3,Nein
2024-03-20,20,Jannowitzbruecke_Nord,181,Mittwoch,3,Nein
2024-03-20,21,Jannowitzbruecke_Nord,146,Mittwoch,3,Nein
2024-03-20,22,Jannowitzbruecke_Nord,130,Mittwoch,3,Nein
2024-03-20,23,Jannowitzbruecke_Nord,67,Mittwoch,3,Nein
2024-03-21,0,Jannowitzbruecke_Nord,26,Donnerstag,3,Nein
2024-03-21,1,Jannowitzbruecke_Nord,17,Donnerstag,3,Nein
2024-03-21,2,Jannowitzbruecke_Nord,6,Donnerstag,3,Nein
2024-03-21,3,Jannowitzbruecke_Nord,2,Donnerstag,3,Nein
2024-03-21,4,Jannowitzbruecke_Nord,8,Donnerstag,3,Nein
2024-03-21,5,Jannowitzbruecke_Nord,14,Donnerstag,3,Nein
2024-03-21,6,Jannowitzbruecke_Nord,47,Donnerstag,3,Nein
2024-03-21,7,Jannowitzbruecke_Nord,135,Donnerstag,3,Nein
2024-03-21,8,Jannowitzbruecke_Nord,218,Donnerstag,3,Nein
2024-03-21,9,Jannowitzbruecke_Nord,105,Donnerstag,3,Nein
2024-03-21,10,Jannowitzbruecke_Nord,54,Donnerstag,3,Nein
2024-03-21,11,Jannowitzbruecke_Nord,105,Donnerstag,3,Nein
2024-03-21,12,Jannowitzbruecke_Nord,166,Donnerstag,3,Nein
2024-03-21,13,Jannowitzbruecke_Nord,143,Donnerstag,3,Nein
2024-03-21,14,Jannowitzbruecke_Nord,193,Donnerstag,3,Nein
2024-03-21,15,Jannowitzbruecke_Nord,241,Donnerstag,3,Nein
2024-03-21,16,Jannowitzbruecke_Nord,264,Donnerstag,3,Nein
2024-03-21,17,Jannowitzbruecke_Nord,317,Donnerstag,3,Nein
2024-03-21,18,Jannowitzbruecke_Nord,337,Donnerstag,3,Nein
2024-03-21,19,Jannowitzbruecke_Nord,206,Donnerstag,3,Nein
2024-03-21,20,Jannowitzbruecke_Nord,158,Donnerstag,3,Nein
2024-03-21,21,Jannowitzbruecke_Nord,112,Donnerstag,3,Nein
2024-03-21,22,Jannowitzbruecke_Nord,100,Donnerstag,3,Nein
2024-03-21,23,Jannowitzbruecke_Nord,56,Donnerstag,3,Nein
2024-03-22,0,Jannowitzbruecke_Nord,34,Freitag,3,Nein
2024-03-22,1,Jannowitzbruecke_Nord,9,Freitag,3,Nein
2024-03-22,2,Jannowitzbruecke_Nord,15,Freitag,3,Nein
2024-03-22,3,Jannowitzbruecke_Nord,4,Freitag,3,Nein
2024-03-22,4,Jannowitzbruecke_Nord,7,Freitag,3,Nein
2024-03-22,5,Jannowitzbruecke_Nord,15,Freitag,3,Nein
2024-03-22,6,Jannowitzbruecke_Nord,29,Freitag,3,Nein
2024-03-22,7,Jannowitzbruecke_Nord,108,Freitag,3,Nein
2024-03-22,8,Jannowitzbruecke_Nord,227,Freitag,3,Nein
2024-03-22,9,Jannowitzbruecke_Nord,185,Freitag,3,Nein
2024-03-22,10,Jannowitzbruecke_Nord,134,Freitag,3,Nein
2024-03-22,11,Jannowitzbruecke_Nord,148,Freitag,3,Nein
2024-03-22,12,Jannowitzbruecke_Nord,186,Freitag,3,Nein
2024-03-22,13,Jannowitzbruecke_Nord,161,Freitag,3,Nein
2024-03-22,14,Jannowitzbruecke_Nord,189,Freitag,3,Nein
2024-03-22,15,Jannowitzbruecke_Nord,232,Freitag,3,Nein
2024-03-22,16,Jannowitzbruecke_Nord,227,Freitag,3,Nein
2024-03-22,17,Jannowitzbruecke_Nord,222,Freitag,3,Nein
2024-03-22,18,Jannowitzbruecke_Nord,198,Freitag,3,Nein
2024-03-22,19,Jannowitzbruecke_Nord,132,Freitag,3,Nein
2024-03-22,20,Jannowitzbruecke_Nord,110,Freitag,3,Nein
2024-03-22,21,Jannowitzbruecke_Nord,62,Freitag,3,Nein
2024-03-22,22,Jannowitzbruecke_Nord,63,Freitag,3,Nein
2024-03-22,23,Jannowitzbruecke_Nord,36,Freitag,3,Nein
2024-03-23,0,Jannowitzbruecke_Nord,31,Samstag,3,Ja
2024-03-23,1,Jannowitzbruecke_Nord,14,Samstag,3,Ja
2024-03-23,2,Jannowitzbruecke_Nord,8,Samstag,3,Ja
2024-03-23,3,Jannowitzbruecke_Nord,10,Samstag,3,Ja
2024-03-23,4,Jannowitzbruecke_Nord,7,Samstag,3,Ja
2024-03-23,5,Jannowitzbruecke_Nord,6,Samstag,3,Ja
2024-03-23,6,Jannowitzbruecke_Nord,8,Samstag,3,Ja
2024-03-23,7,Jannowitzbruecke_Nord,8,Samstag,3,Ja
2024-03-23,8,Jannowitzbruecke_Nord,26,Samstag,3,Ja
2024-03-23,9,Jannowitzbruecke_Nord,29,Samstag,3,Ja
2024-03-23,10,Jannowitzbruecke_Nord,26,Samstag,3,Ja
2024-03-23,11,Jannowitzbruecke_Nord,41,Samstag,3,Ja
2024-03-23,12,Jannowitzbruecke_Nord,51,Samstag,3,Ja
2024-03-23,13,Jannowitzbruecke_Nord,86,Samstag,3,Ja
2024-03-23,14,Jannowitzbruecke_Nord,105,Samstag,3,Ja
2024-03-23,15,Jannowitzbruecke_Nord,117,Samstag,3,Ja
2024-03-23,16,Jannowitzbruecke_Nord,103,Samstag,3,Ja
2024-03-23,17,Jannowitzbruecke_Nord,117,Samstag,3,Ja
2024-03-23,18,Jannowitzbruecke_Nord,127,Samstag,3,Ja
2024-03-23,19,Jannowitzbruecke_Nord,109,Samstag,3,Ja
2024-03-23,20,Jannowitzbruecke_Nord,67,Samstag,3,Ja
2024-03-23,21,Jannowitzbruecke_Nord,66,Samstag,3,Ja
2024-03-23,22,Jannowitzbruecke_Nord,48,Samstag,3,Ja
2024-03-23,23,Jannowitzbruecke_Nord,39,Samstag,3,Ja
2024-03-24,0,Jannowitzbruecke_Nord,29,Sonntag,3,Ja
2024-03-24,1,Jannowitzbruecke_Nord,29,Sonntag,3,Ja
2024-03-24,2,Jannowitzbruecke_Nord,10,Sonntag,3,Ja
2024-03-24,3,Jannowitzbruecke_Nord,12,Sonntag,3,Ja
2024-03-24,4,Jannowitzbruecke_Nord,11,Sonntag,3,Ja
2024-03-24,5,Jannowitzbruecke_Nord,8,Sonntag,3,Ja
2024-03-24,6,Jannowitzbruecke_Nord,8,Sonntag,3,Ja
2024-03-24,7,Jannowitzbruecke_Nord,12,Sonntag,3,Ja
2024-03-24,8,Jannowitzbruecke_Nord,20,Sonntag,3,Ja
2024-03-24,9,Jannowitzbruecke_Nord,69,Sonntag,3,Ja
2024-03-24,10,Jannowitzbruecke_Nord,46,Sonntag,3,Ja
2024-03-24,11,Jannowitzbruecke_Nord,27,Sonntag,3,Ja
2024-03-24,12,Jannowitzbruecke_Nord,53,Sonntag,3,Ja
2024-03-24,13,Jannowitzbruecke_Nord,72,Sonntag,3,Ja
